modelo,entity,doc_id,template,complete_prediction,token,pred_type,matched_annotation,full_matched_sentence,ann_entity_id,annt_type,result,word_category,pct_tp_participant_level,result_type
gemini,participants,lusa_100,cls,"['police', 'forces']",forces,Org,police forces,"At around 2:34 pm, the crime scene was preserved by police forces and with security tapes.",135,Org,tp,Nao definido,1.0,EXACT
gemini,participants,lusa_100,cls,['lisbon'],lisbon,Loc,Lisbon,"Lisbon, 09 Dec 2020",86,Pl_capital,tp,Nao definido,1.0,EXACT
gemini,participants,lusa_100,cls,"['lisbon', 'metropolitan', 'command']",the,Org,the Lisbon Metropolitan Command (Cometlis),"According to the Lisbon Metropolitan Command (Cometlis), the stabbing took place on Rua Ângela Pinto, at 10:54, and the death was declared inside a cafe, where the victim went to ask for help.",95,Org,fn,Articles,0.75,PARTIAL
gemini,participants,lusa_100,cls,"['lisbon', 'metropolitan', 'command']",lisbon,Org,the Lisbon Metropolitan Command (Cometlis),"According to the Lisbon Metropolitan Command (Cometlis), the stabbing took place on Rua Ângela Pinto, at 10:54, and the death was declared inside a cafe, where the victim went to ask for help.",95,Org,tp,Nao definido,0.75,PARTIAL
gemini,participants,lusa_100,cls,"['lisbon', 'metropolitan', 'command']",metropolitan,Org,the Lisbon Metropolitan Command (Cometlis),"According to the Lisbon Metropolitan Command (Cometlis), the stabbing took place on Rua Ângela Pinto, at 10:54, and the death was declared inside a cafe, where the victim went to ask for help.",95,Org,tp,Nao definido,0.75,PARTIAL
gemini,participants,lusa_100,cls,"['lisbon', 'metropolitan', 'command']",command,Org,the Lisbon Metropolitan Command (Cometlis),"According to the Lisbon Metropolitan Command (Cometlis), the stabbing took place on Rua Ângela Pinto, at 10:54, and the death was declared inside a cafe, where the victim went to ask for help.",95,Org,tp,Nao definido,0.75,PARTIAL
gemini,participants,lusa_100,cls,"['lisbon', 'metropolitan', 'command']",cometlis,Org,the Lisbon Metropolitan Command (Cometlis),"According to the Lisbon Metropolitan Command (Cometlis), the stabbing took place on Rua Ângela Pinto, at 10:54, and the death was declared inside a cafe, where the victim went to ask for help.",95,Org,fn,Nao definido,0.75,PARTIAL
gemini,participants,lusa_100,cls,['police'],the,Org,The police,The police said they are awaiting more information regarding the suspect.,119,Org,fn,Articles,0.6666666666666666,PARTIAL
gemini,participants,lusa_100,cls,['police'],police,Org,The police,The police said they are awaiting more information regarding the suspect.,119,Org,tp,Generic Actors,0.6666666666666666,PARTIAL
gemini,participants,lusa_100,cls,"['crime', 'scene']",the,Loc,the crime scene,"At around 2:34 pm, the crime scene was preserved by police forces and with security tapes.",133,Loc,fn,Articles,0.8,PARTIAL
gemini,participants,lusa_100,cls,"['crime', 'scene']",crime,Loc,the crime scene,"At around 2:34 pm, the crime scene was preserved by police forces and with security tapes.",133,Loc,tp,Nao definido,0.8,PARTIAL
gemini,participants,lusa_100,cls,"['crime', 'scene']",scene,Loc,the crime scene,"At around 2:34 pm, the crime scene was preserved by police forces and with security tapes.",133,Loc,tp,Nao definido,0.8,PARTIAL
gemini,participants,lusa_100,cls,"['rua', 'ã', 'ngela', 'pinto']",on,Loc,on Rua Ângela Pinto,"According to the Lisbon Metropolitan Command (Cometlis), the stabbing took place on Rua Ângela Pinto, at 10:54, and the death was declared inside a cafe, where the victim went to ask for help.",97,Loc,fn,Prepositions & Connectives,0.5,PARTIAL
gemini,participants,lusa_100,cls,"['rua', 'ã', 'ngela', 'pinto']",rua,Loc,on Rua Ângela Pinto,"According to the Lisbon Metropolitan Command (Cometlis), the stabbing took place on Rua Ângela Pinto, at 10:54, and the death was declared inside a cafe, where the victim went to ask for help.",97,Loc,tp,Nao definido,0.5,PARTIAL
gemini,participants,lusa_100,cls,"['rua', 'ã', 'ngela', 'pinto']",ã,Loc,on Rua Ângela Pinto,"According to the Lisbon Metropolitan Command (Cometlis), the stabbing took place on Rua Ângela Pinto, at 10:54, and the death was declared inside a cafe, where the victim went to ask for help.",97,Loc,fp,Nao definido,0.5,PARTIAL
gemini,participants,lusa_100,cls,"['rua', 'ã', 'ngela', 'pinto']",ngela,Loc,on Rua Ângela Pinto,"According to the Lisbon Metropolitan Command (Cometlis), the stabbing took place on Rua Ângela Pinto, at 10:54, and the death was declared inside a cafe, where the victim went to ask for help.",97,Loc,fp,Nao definido,0.5,PARTIAL
gemini,participants,lusa_100,cls,"['rua', 'ã', 'ngela', 'pinto']",ângela,Loc,on Rua Ângela Pinto,"According to the Lisbon Metropolitan Command (Cometlis), the stabbing took place on Rua Ângela Pinto, at 10:54, and the death was declared inside a cafe, where the victim went to ask for help.",97,Loc,fn,Nao definido,0.5,PARTIAL
gemini,participants,lusa_100,cls,"['rua', 'ã', 'ngela', 'pinto']",pinto,Loc,on Rua Ângela Pinto,"According to the Lisbon Metropolitan Command (Cometlis), the stabbing took place on Rua Ângela Pinto, at 10:54, and the death was declared inside a cafe, where the victim went to ask for help.",97,Loc,tp,Nao definido,0.5,PARTIAL
gemini,participants,lusa_100,cls,['cometlis'],a,Org,a Cometlis,"“It may have been a disagreement between two individuals that involved a sharp weapon, with one of them being stabbed in the back,” said a Cometlis source.",110,Org,fn,Articles,0.6666666666666666,PARTIAL
gemini,participants,lusa_100,cls,['cometlis'],cometlis,Org,a Cometlis,"“It may have been a disagreement between two individuals that involved a sharp weapon, with one of them being stabbed in the back,” said a Cometlis source.",110,Org,tp,Nao definido,0.6666666666666666,PARTIAL
gemini,participants,lusa_100,cls,"['sharp', 'weapon']",a,Obj,a sharp weapon,"“It may have been a disagreement between two individuals that involved a sharp weapon, with one of them being stabbed in the back,” said a Cometlis source.",165,Obj,fn,Articles,0.8,PARTIAL
gemini,participants,lusa_100,cls,"['sharp', 'weapon']",sharp,Obj,a sharp weapon,"“It may have been a disagreement between two individuals that involved a sharp weapon, with one of them being stabbed in the back,” said a Cometlis source.",165,Obj,tp,Nao definido,0.8,PARTIAL
gemini,participants,lusa_100,cls,"['sharp', 'weapon']",weapon,Obj,a sharp weapon,"“It may have been a disagreement between two individuals that involved a sharp weapon, with one of them being stabbed in the back,” said a Cometlis source.",165,Obj,tp,Nao definido,0.8,PARTIAL
gemini,participants,lusa_100,cls,['cafe'],a,Fac,a cafe,"According to the Lisbon Metropolitan Command (Cometlis), the stabbing took place on Rua Ângela Pinto, at 10:54, and the death was declared inside a cafe, where the victim went to ask for help.",99,Loc,fn,Articles,0.6666666666666666,PARTIAL
gemini,participants,lusa_100,cls,['cafe'],cafe,Fac,a cafe,"According to the Lisbon Metropolitan Command (Cometlis), the stabbing took place on Rua Ângela Pinto, at 10:54, and the death was declared inside a cafe, where the victim went to ask for help.",99,Loc,tp,Nao definido,0.6666666666666666,PARTIAL
gemini,participants,lusa_100,cls,"['security', 'tapes']",security,Obj,security tapes,"At around 2:34 pm, the crime scene was preserved by police forces and with security tapes.",202,Obj,tp,Nao definido,1.0,EXACT
gemini,participants,lusa_100,cls,"['security', 'tapes']",tapes,Obj,security tapes,"At around 2:34 pm, the crime scene was preserved by police forces and with security tapes.",202,Obj,tp,Nao definido,1.0,EXACT
gemini,participants,lusa_100,cls,"['judiciary', 'police']",the,Org,the Judiciary Police (PJ),A police source also told Lusa that the Judiciary Police (PJ) had already been called because it was a crime of homicide.,131,Org,fn,Articles,0.6666666666666666,PARTIAL
gemini,participants,lusa_100,cls,"['judiciary', 'police']",judiciary,Org,the Judiciary Police (PJ),A police source also told Lusa that the Judiciary Police (PJ) had already been called because it was a crime of homicide.,131,Org,tp,Nao definido,0.6666666666666666,PARTIAL
gemini,participants,lusa_100,cls,"['judiciary', 'police']",police,Org,the Judiciary Police (PJ),A police source also told Lusa that the Judiciary Police (PJ) had already been called because it was a crime of homicide.,131,Org,tp,Generic Actors,0.6666666666666666,PARTIAL
gemini,participants,lusa_100,cls,"['judiciary', 'police']",pj,Org,the Judiciary Police (PJ),A police source also told Lusa that the Judiciary Police (PJ) had already been called because it was a crime of homicide.,131,Org,fn,Nao definido,0.6666666666666666,PARTIAL
gemini,participants,lusa_100,cls,['man'],man,Per,Man,Man dies after being stabbed in the back near the Arroios market in Lisbon,82,Per,tp,Generic Actors,1.0,EXACT
gemini,participants,lusa_100,cls,['pj'],pj,Org,,,,,fp,Nao definido,0.0,MISS
gemini,participants,lusa_100,cls,['victim'],the,Per,the victim,"According to the Lisbon Metropolitan Command (Cometlis), the stabbing took place on Rua Ângela Pinto, at 10:54, and the death was declared inside a cafe, where the victim went to ask for help.",104,Per,fn,Articles,0.6666666666666666,PARTIAL
gemini,participants,lusa_100,cls,['victim'],victim,Per,the victim,"According to the Lisbon Metropolitan Command (Cometlis), the stabbing took place on Rua Ângela Pinto, at 10:54, and the death was declared inside a cafe, where the victim went to ask for help.",104,Per,tp,Generic Actors,0.6666666666666666,PARTIAL
gemini,participants,lusa_100,cls,"['lusa', 'agency']",the,Org,the Lusa agency,"A 29-year-old man died today after being stabbed in the back near the Arroios market, in Lisbon, following a disagreement, the PSP informed the Lusa agency.",124,Org,fn,Articles,0.8,PARTIAL
gemini,participants,lusa_100,cls,"['lusa', 'agency']",lusa,Org,the Lusa agency,"A 29-year-old man died today after being stabbed in the back near the Arroios market, in Lisbon, following a disagreement, the PSP informed the Lusa agency.",124,Org,tp,Nao definido,0.8,PARTIAL
gemini,participants,lusa_100,cls,"['lusa', 'agency']",agency,Org,the Lusa agency,"A 29-year-old man died today after being stabbed in the back near the Arroios market, in Lisbon, following a disagreement, the PSP informed the Lusa agency.",124,Org,tp,Nao definido,0.8,PARTIAL
gemini,participants,lusa_100,cls,"['a', '29', 'year', 'old', 'man']",a,Per,A 29-year-old man,"A 29-year-old man died today after being stabbed in the back near the Arroios market, in Lisbon, following a disagreement, the PSP informed the Lusa agency.",84,Per,tp,Articles,1.0,EXACT
gemini,participants,lusa_100,cls,"['a', '29', 'year', 'old', 'man']",29,Per,A 29-year-old man,"A 29-year-old man died today after being stabbed in the back near the Arroios market, in Lisbon, following a disagreement, the PSP informed the Lusa agency.",84,Per,tp,Nao definido,1.0,EXACT
gemini,participants,lusa_100,cls,"['a', '29', 'year', 'old', 'man']",year,Per,A 29-year-old man,"A 29-year-old man died today after being stabbed in the back near the Arroios market, in Lisbon, following a disagreement, the PSP informed the Lusa agency.",84,Per,tp,Nao definido,1.0,EXACT
gemini,participants,lusa_100,cls,"['a', '29', 'year', 'old', 'man']",old,Per,A 29-year-old man,"A 29-year-old man died today after being stabbed in the back near the Arroios market, in Lisbon, following a disagreement, the PSP informed the Lusa agency.",84,Per,tp,Nao definido,1.0,EXACT
gemini,participants,lusa_100,cls,"['a', '29', 'year', 'old', 'man']",man,Per,A 29-year-old man,"A 29-year-old man died today after being stabbed in the back near the Arroios market, in Lisbon, following a disagreement, the PSP informed the Lusa agency.",84,Per,tp,Generic Actors,1.0,EXACT
gemini,participants,lusa_104,cls,['man'],man,Per,man,PJ arrests man suspected of shooting young girl in Setúbal community,60,Per,tp,Generic Actors,1.0,EXACT
gemini,participants,lusa_104,cls,['community'],setúbal,Fac,Setúbal community,PJ arrests man suspected of shooting young girl in Setúbal community,67,Org,fn,Nao definido,0.6666666666666666,PARTIAL
gemini,participants,lusa_104,cls,['community'],community,Fac,Setúbal community,PJ arrests man suspected of shooting young girl in Setúbal community,67,Org,tp,Nao definido,0.6666666666666666,PARTIAL
gemini,participants,lusa_104,cls,"['group', 'of', 'guests']",a,Per,a group of guests,"According to a statement from the PJ, the alleged attacker shot the victim following a conflict with a group of guests who were having lunch at the community, in Alto da Guerra.",78,Per,fn,Articles,0.8571428571428571,PARTIAL
gemini,participants,lusa_104,cls,"['group', 'of', 'guests']",group,Per,a group of guests,"According to a statement from the PJ, the alleged attacker shot the victim following a conflict with a group of guests who were having lunch at the community, in Alto da Guerra.",78,Per,tp,Nao definido,0.8571428571428571,PARTIAL
gemini,participants,lusa_104,cls,"['group', 'of', 'guests']",of,Per,a group of guests,"According to a statement from the PJ, the alleged attacker shot the victim following a conflict with a group of guests who were having lunch at the community, in Alto da Guerra.",78,Per,tp,Prepositions & Connectives,0.8571428571428571,PARTIAL
gemini,participants,lusa_104,cls,"['group', 'of', 'guests']",guests,Per,a group of guests,"According to a statement from the PJ, the alleged attacker shot the victim following a conflict with a group of guests who were having lunch at the community, in Alto da Guerra.",78,Per,tp,Nao definido,0.8571428571428571,PARTIAL
gemini,participants,lusa_104,cls,"['failure', 'to', 'provide', 'assistance']",failure,Other,,,,,fp,Nao definido,0.0,MISS
gemini,participants,lusa_104,cls,"['failure', 'to', 'provide', 'assistance']",to,Other,,,,,fp,Prepositions & Connectives,0.0,MISS
gemini,participants,lusa_104,cls,"['failure', 'to', 'provide', 'assistance']",provide,Other,,,,,fp,Nao definido,0.0,MISS
gemini,participants,lusa_104,cls,"['failure', 'to', 'provide', 'assistance']",assistance,Other,,,,,fp,Nao definido,0.0,MISS
gemini,participants,lusa_104,cls,['restaurant'],the,Fac,the restaurant,"The Judiciary Police (PJ) of Setúbal arrested a 63-year-old man suspected of having shot a young man, last Wednesday, in the restaurant of a community in Setúbal, it was announced today.",70,Loc,fn,Articles,0.6666666666666666,PARTIAL
gemini,participants,lusa_104,cls,['restaurant'],restaurant,Fac,the restaurant,"The Judiciary Police (PJ) of Setúbal arrested a 63-year-old man suspected of having shot a young man, last Wednesday, in the restaurant of a community in Setúbal, it was announced today.",70,Loc,tp,Nao definido,0.6666666666666666,PARTIAL
gemini,participants,lusa_104,cls,"['set', 'bal']",set,Loc,,,,,fp,Nao definido,0.0,MISS
gemini,participants,lusa_104,cls,"['set', 'bal']",bal,Loc,,,,,fp,Nao definido,0.0,MISS
gemini,participants,lusa_104,cls,"['young', 'man']",a,Per,"a young man,","The Judiciary Police (PJ) of Setúbal arrested a 63-year-old man suspected of having shot a young man, last Wednesday, in the restaurant of a community in Setúbal, it was announced today.",64,Per,fn,Articles,0.8,PARTIAL
gemini,participants,lusa_104,cls,"['young', 'man']",young,Per,"a young man,","The Judiciary Police (PJ) of Setúbal arrested a 63-year-old man suspected of having shot a young man, last Wednesday, in the restaurant of a community in Setúbal, it was announced today.",64,Per,tp,Nao definido,0.8,PARTIAL
gemini,participants,lusa_104,cls,"['young', 'man']",man,Per,"a young man,","The Judiciary Police (PJ) of Setúbal arrested a 63-year-old man suspected of having shot a young man, last Wednesday, in the restaurant of a community in Setúbal, it was announced today.",64,Per,tp,Generic Actors,0.8,PARTIAL
gemini,participants,lusa_104,cls,"['judicial', 'interrogation']",judicial,Other,,,,,fp,Nao definido,0.0,MISS
gemini,participants,lusa_104,cls,"['judicial', 'interrogation']",interrogation,Other,,,,,fp,Nao definido,0.0,MISS
gemini,participants,lusa_104,cls,['firearm'],a,Obj,a firearm,"The police say that the sixty-year-old ended up shooting a young man from the group with a firearm, causing considerable injuries to his shoulder and arm.",139,Obj,fn,Articles,0.6666666666666666,PARTIAL
gemini,participants,lusa_104,cls,['firearm'],firearm,Obj,a firearm,"The police say that the sixty-year-old ended up shooting a young man from the group with a firearm, causing considerable injuries to his shoulder and arm.",139,Obj,tp,Nao definido,0.6666666666666666,PARTIAL
gemini,participants,lusa_104,cls,['shoulder'],shoulder,Obj,shoulder,"The police say that the sixty-year-old ended up shooting a young man from the group with a firearm, causing considerable injuries to his shoulder and arm.",97,Other,tp,Nao definido,1.0,EXACT
gemini,participants,lusa_104,cls,['wednesday'],wednesday,Other,,,,,fp,Nao definido,0.0,MISS
gemini,participants,lusa_104,cls,"['63', 'year', 'old', 'man']",a,Per,a 63-year-old man,"The Judiciary Police (PJ) of Setúbal arrested a 63-year-old man suspected of having shot a young man, last Wednesday, in the restaurant of a community in Setúbal, it was announced today.",61,Per,fn,Articles,0.8888888888888888,PARTIAL
gemini,participants,lusa_104,cls,"['63', 'year', 'old', 'man']",63,Per,a 63-year-old man,"The Judiciary Police (PJ) of Setúbal arrested a 63-year-old man suspected of having shot a young man, last Wednesday, in the restaurant of a community in Setúbal, it was announced today.",61,Per,tp,Nao definido,0.8888888888888888,PARTIAL
gemini,participants,lusa_104,cls,"['63', 'year', 'old', 'man']",year,Per,a 63-year-old man,"The Judiciary Police (PJ) of Setúbal arrested a 63-year-old man suspected of having shot a young man, last Wednesday, in the restaurant of a community in Setúbal, it was announced today.",61,Per,tp,Nao definido,0.8888888888888888,PARTIAL
gemini,participants,lusa_104,cls,"['63', 'year', 'old', 'man']",old,Per,a 63-year-old man,"The Judiciary Police (PJ) of Setúbal arrested a 63-year-old man suspected of having shot a young man, last Wednesday, in the restaurant of a community in Setúbal, it was announced today.",61,Per,tp,Nao definido,0.8888888888888888,PARTIAL
gemini,participants,lusa_104,cls,"['63', 'year', 'old', 'man']",man,Per,a 63-year-old man,"The Judiciary Police (PJ) of Setúbal arrested a 63-year-old man suspected of having shot a young man, last Wednesday, in the restaurant of a community in Setúbal, it was announced today.",61,Per,tp,Generic Actors,0.8888888888888888,PARTIAL
gemini,participants,lusa_104,cls,"['judiciary', 'police']",the,Org,The Judiciary Police (PJ) of Setúbal,"The Judiciary Police (PJ) of Setúbal arrested a 63-year-old man suspected of having shot a young man, last Wednesday, in the restaurant of a community in Setúbal, it was announced today.",58,Org,fn,Articles,0.5,PARTIAL
gemini,participants,lusa_104,cls,"['judiciary', 'police']",judiciary,Org,The Judiciary Police (PJ) of Setúbal,"The Judiciary Police (PJ) of Setúbal arrested a 63-year-old man suspected of having shot a young man, last Wednesday, in the restaurant of a community in Setúbal, it was announced today.",58,Org,tp,Nao definido,0.5,PARTIAL
gemini,participants,lusa_104,cls,"['judiciary', 'police']",police,Org,The Judiciary Police (PJ) of Setúbal,"The Judiciary Police (PJ) of Setúbal arrested a 63-year-old man suspected of having shot a young man, last Wednesday, in the restaurant of a community in Setúbal, it was announced today.",58,Org,tp,Generic Actors,0.5,PARTIAL
gemini,participants,lusa_104,cls,"['judiciary', 'police']",pj,Org,The Judiciary Police (PJ) of Setúbal,"The Judiciary Police (PJ) of Setúbal arrested a 63-year-old man suspected of having shot a young man, last Wednesday, in the restaurant of a community in Setúbal, it was announced today.",58,Org,fn,Nao definido,0.5,PARTIAL
gemini,participants,lusa_104,cls,"['judiciary', 'police']",of,Org,The Judiciary Police (PJ) of Setúbal,"The Judiciary Police (PJ) of Setúbal arrested a 63-year-old man suspected of having shot a young man, last Wednesday, in the restaurant of a community in Setúbal, it was announced today.",58,Org,fn,Prepositions & Connectives,0.5,PARTIAL
gemini,participants,lusa_104,cls,"['judiciary', 'police']",setúbal,Org,The Judiciary Police (PJ) of Setúbal,"The Judiciary Police (PJ) of Setúbal arrested a 63-year-old man suspected of having shot a young man, last Wednesday, in the restaurant of a community in Setúbal, it was announced today.",58,Org,fn,Nao definido,0.5,PARTIAL
gemini,participants,lusa_104,cls,"['preventive', 'detention']",preventive,Other,,,,,fp,Nao definido,0.0,MISS
gemini,participants,lusa_104,cls,"['preventive', 'detention']",detention,Other,,,,,fp,Nao definido,0.0,MISS
gemini,participants,lusa_104,cls,['arm'],arm,Obj,arm,"The police say that the sixty-year-old ended up shooting a young man from the group with a firearm, causing considerable injuries to his shoulder and arm.",99,Other,tp,Nao definido,1.0,EXACT
gemini,participants,lusa_104,cls,"['prohibited', 'weapon']",prohibited,Obj,,,,,fp,Nao definido,0.0,MISS
gemini,participants,lusa_104,cls,"['prohibited', 'weapon']",weapon,Obj,,,,,fp,Nao definido,0.0,MISS
gemini,participants,lusa_104,cls,['pj'],pj,Org,PJ,PJ arrests man suspected of shooting young girl in Setúbal community,57,Org,tp,Nao definido,1.0,EXACT
gemini,participants,lusa_104,cls,['scene'],the,Loc,the scene,"The detainee, who fled the scene, is charged with the crimes of attempted homicide, possession of a prohibited weapon and failure to provide assistance.",105,Loc,fn,Articles,0.6666666666666666,PARTIAL
gemini,participants,lusa_104,cls,['scene'],scene,Loc,the scene,"The detainee, who fled the scene, is charged with the crimes of attempted homicide, possession of a prohibited weapon and failure to provide assistance.",105,Loc,tp,Nao definido,0.6666666666666666,PARTIAL
gemini,participants,lusa_104,cls,"['alto', 'da', 'guerra']",alto,Loc,,,,,fp,Nao definido,0.0,MISS
gemini,participants,lusa_104,cls,"['alto', 'da', 'guerra']",da,Loc,,,,,fp,Nao definido,0.0,MISS
gemini,participants,lusa_104,cls,"['alto', 'da', 'guerra']",guerra,Loc,,,,,fp,Nao definido,0.0,MISS
gemini,participants,lusa_104,cls,"['attempted', 'homicide']",attempted,Other,,,,,fp,Nao definido,0.0,MISS
gemini,participants,lusa_104,cls,"['attempted', 'homicide']",homicide,Other,,,,,fp,Nao definido,0.0,MISS
gemini,participants,lusa_11,cls,"['seafood', 'protest']",seafood,Other,,,,,fp,Nao definido,0.0,MISS
gemini,participants,lusa_11,cls,"['seafood', 'protest']",protest,Other,,,,,fp,Nao definido,0.0,MISS
gemini,participants,lusa_11,cls,['man'],a,Per,a man,"Speaking to Lusa, a GNR source said that the driver of the vehicle was a man transporting bivalves and that he was trying to leave the place.",79,Per,fn,Articles,0.6666666666666666,PARTIAL
gemini,participants,lusa_11,cls,['man'],man,Per,a man,"Speaking to Lusa, a GNR source said that the driver of the vehicle was a man transporting bivalves and that he was trying to leave the place.",79,Per,tp,Generic Actors,0.6666666666666666,PARTIAL
gemini,participants,lusa_11,cls,['bivalves'],bivalves,Obj,bivalves,"Speaking to Lusa, a GNR source said that the driver of the vehicle was a man transporting bivalves and that he was trying to leave the place.",138,Nat,tp,Nao definido,1.0,EXACT
gemini,participants,lusa_11,cls,['murtosa'],murtosa,Loc,Murtosa,"Murtosa, Aveiro, 14 Dec 2020",71,Pl_civil,tp,Nao definido,1.0,EXACT
gemini,participants,lusa_11,cls,"['same', 'source']",the,Per,the same source,"The situation got a little heated and you forced the car to leave, having run over a lady”, said the same source.",99,Per,fn,Articles,0.8,PARTIAL
gemini,participants,lusa_11,cls,"['same', 'source']",same,Per,the same source,"The situation got a little heated and you forced the car to leave, having run over a lady”, said the same source.",99,Per,tp,Nao definido,0.8,PARTIAL
gemini,participants,lusa_11,cls,"['same', 'source']",source,Per,the same source,"The situation got a little heated and you forced the car to leave, having run over a lady”, said the same source.",99,Per,tp,Generic Actors,0.8,PARTIAL
gemini,participants,lusa_11,cls,"['aveiro', 'hospital']",to,Fac,to Aveiro Hospital,"According to firefighters, the woman suffered minor injuries and was transported to Aveiro Hospital.",162,Loc,fn,Prepositions & Connectives,0.8,PARTIAL
gemini,participants,lusa_11,cls,"['aveiro', 'hospital']",aveiro,Fac,to Aveiro Hospital,"According to firefighters, the woman suffered minor injuries and was transported to Aveiro Hospital.",162,Loc,tp,Nao definido,0.8,PARTIAL
gemini,participants,lusa_11,cls,"['aveiro', 'hospital']",hospital,Fac,to Aveiro Hospital,"According to firefighters, the woman suffered minor injuries and was transported to Aveiro Hospital.",162,Loc,tp,Nao definido,0.8,PARTIAL
gemini,participants,lusa_11,cls,"['aveiro', 'ria']",aveiro,Loc,Aveiro,"Murtosa, Aveiro, 14 Dec 2020",221,Pl_civil,tp,Nao definido,0.6666666666666666,PARTIAL
gemini,participants,lusa_11,cls,"['aveiro', 'ria']",ria,Loc,Aveiro,"Murtosa, Aveiro, 14 Dec 2020",221,Pl_civil,fp,Nao definido,0.6666666666666666,PARTIAL
