modelo,entity,doc_id,template,token,pred_type,annt_type,result,f1_r_score
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,National Institute of Medical Emergency (INEM),,,fp,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,Lisbon,,,fp,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,Lusa,,,fp,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,where,,Loc,fn,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,the Maritime Police,,Org,fn,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,the ,,Loc,fn,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,the National Institute of Medical Emergency (INEM),,Org,fn,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,to São José Hospital,,Loc,fn,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,told Lusa,,Org,fn,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,took place,,Loc,fn,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,the water,,Nat,fn,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,the Tagus River,,Loc,fn,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,the São José Hospital,,Loc,fn,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,in Lisbon,,Loc,fn,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,that,,Per,fn,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,official source,,Per,fn,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,the National Institute of Medical Emergency (INEM),,Org,tp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,Celorico de Basto,,Loc,tp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,the municipality of Celorico de Basto,,Loc,tp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,the district of Braga,,Loc,tp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,PJ,,Org,tp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,The Judicial Police,,Org,tp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,60-year-old man,,Per,tp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,The man,,Per,tp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,a person,,Per,tp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,a man,,,fp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,rescuers,,,fp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,A source,,,fp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,the Gandarela case,,,fp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,a police source,,,fp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,local Red Cross,,,fp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,public road,,,fp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,severe trauma,,,fp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,Gandarela,,,fp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,Lusa,,,fp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,the Gandarela,,Loc,fn,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,at the,,Per,fn,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,told Lusa,,Org,fn,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,the public road,,Loc,fn,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,the scene,,Loc,fn,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,the first rescuers to,,Org,fn,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,a man aged around 60,,Per,fn,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,the body,,Other,fn,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,in Celorico de Basto,,Loc,fn,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,the Guimarães morgue,,Loc,fn,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,source,,Per,fn,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,the local Red Cross,,Org,fn,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,a police,,Org,fn,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,in Gandarela,,Loc,fn,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,a slightly injured person,,Per,tp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,Vila de Gaia,,Loc,tp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,firefighters,,Org,tp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,district of Porto,,Loc,tp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,A 31-year-old man,,Per,tp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,this corporation,,Org,tp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,the shooter,,Per,tp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,The victim,,Per,tp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,shooter,,Per,tp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,Man,,Per,tp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,Vila Nova de Gaia,,Loc,tp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,Santos Silva hospital,,Loc,tp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,Valadares,,,fp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,a police source,,,fp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,"Gulpilhares, Vila Nova de Gaia",,,fp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,Judiciary Police,,,fp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,authorities,,,fp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,a source,,,fp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,that criminal police body,,,fp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,The reasons,,Other,fn,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,police source,,Per,fn,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,the authorities,,Org,fn,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,source,,Per,fn,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,the Judiciary Police,,Org,fn,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,that,,Org,fn,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,the left arm,,Other,fn,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,criminal police,,Org,fn,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,Gulpilhares,,Loc,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,The company,,Org,tp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,the man,,Per,tp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,the authorities,,Org,tp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,The structure,,Per,tp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,The victim,,Per,tp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,A 52-year-old man,,Per,tp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,another,,Per,tp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,Porto,,Pl_civil,tp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,the municipality,,Org,tp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,lighting post,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,Porto City Council,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,gas station employee,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,Lusa.,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,Public Relations source,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,Porto PSP Metropolitan Command,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,truck's crane,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,Rua da Constitution,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,truck,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,a PSP source,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,Porto Municipal Environmental Company,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,vehicle,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,52-year-old man,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,electricity pole,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,gas station,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,Truck crane,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,lighting pole,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,Santo António Hospital,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,his family,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,Municipal Environmental Company,,Org,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,a truck,,Veh,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,Public Relations,,Org,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,a gas,,Fac,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,a PSP,,Org,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,that,,Veh,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,told Lusa,,Org,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,the Porto,,Org,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,"Constitution,",,Pl_civil,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,crane,,Obj,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,a vehicle,,Veh,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,the lighting post,,Obj,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,the truck,,Obj,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,condolences,,Other,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,the Porto Municipal Environmental Company,,Org,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,his,,Per,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,an electricity pole,,Obj,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,the street,,Pl_civil,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,family,,Per,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,"the Porto PSP Metropolitan Command, the",,Org,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,the Public Relations source,,Per,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,PSP Metropolitan Command,,Org,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,who,,Per,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,source,,Per,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,to Santo António Hospital,,Fac,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,", Porto City Council",,Org,fn,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,in the district of Porto,,Loc,tp,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,the man,,Per,tp,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,in Matosinhos,,Loc,tp,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,A 60-year-old man,,Per,tp,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,roof,,Other,tp,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,60-year-old man,,Per,tp,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,the source,,Per,tp,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,Matosinhos,,,fp,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,Rua Augusto Gil,,,fp,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,Leixões firefighters,,,fp,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,Lusa,,,fp,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,a PSP source,,,fp,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,the,,Org,fn,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,PSP source told,,Org,fn,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,the ,,Loc,fn,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,house,,Other,fn,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,Leixões,,Org,fn,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,he,,Other,fn,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,which,,Other,fn,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,source,,Per,fn,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,a height of seven meters,,Other,fn,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,the roof,,Other,fn,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,"Augusto Gil,",,Loc,fn,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,his,,Per,fn,
qwen3_14b,participants,lusa_108,ext_exp_temp0.3_nodelim_norole_nocot,Mem Martins,,Loc,tp,
qwen3_14b,participants,lusa_108,ext_exp_temp0.3_nodelim_norole_nocot,the other,,Per,tp,
qwen3_14b,participants,lusa_108,ext_exp_temp0.3_nodelim_norole_nocot,Algueirão-Mem Martins,,Loc,tp,
qwen3_14b,participants,lusa_108,ext_exp_temp0.3_nodelim_norole_nocot,the victims,,Per,tp,
qwen3_14b,participants,lusa_108,ext_exp_temp0.3_nodelim_norole_nocot,the scene,,Loc,tp,
qwen3_14b,participants,lusa_108,ext_exp_temp0.3_nodelim_norole_nocot,One man,,Per,tp,
qwen3_14b,participants,lusa_108,ext_exp_temp0.3_nodelim_norole_nocot,source,,Per,tp,
qwen3_14b,participants,lusa_108,ext_exp_temp0.3_nodelim_norole_nocot,another,,Per,tp,
qwen3_14b,participants,lusa_108,ext_exp_temp0.3_nodelim_norole_nocot,one,,Per,tp,
qwen3_14b,participants,lusa_108,ext_exp_temp0.3_nodelim_norole_nocot,Man,,Per,tp,
qwen3_14b,participants,lusa_108,ext_exp_temp0.3_nodelim_norole_nocot,Sintra,,Loc,tp,
qwen3_14b,participants,lusa_108,ext_exp_temp0.3_nodelim_norole_nocot,two people,,Per,tp,
