modelo,entity,doc_id,template,token,pred_type,annt_type,result,f1_r_score
gemini,participants,lusa_12,cls,Departamento de Proteção dos Recursos Naturais e Meio Ambiente,Org,,fp,
gemini,participants,lusa_12,cls,Moçambique,Loc,,fp,
gemini,participants,lusa_12,cls,comando,Org,,fp,
gemini,participants,lusa_12,cls,agente,Per,,fp,
gemini,participants,lusa_12,cls,Agente da polícia,Per,,fp,
gemini,participants,lusa_12,cls,porta-voz da Polícia da República de Moçambique,Per,,fp,
gemini,participants,lusa_12,cls,Polícia da República de Moçambique,Org,,fp,
gemini,participants,lusa_12,cls,província de Maputo,Loc,,fp,
gemini,participants,lusa_12,cls,autor do crime,Per,,fp,
gemini,participants,lusa_12,cls,acampamento,Fac,,fp,
gemini,participants,lusa_12,cls,zona protegida,Loc,,fp,
gemini,participants,lusa_12,cls,polícia,Org,,fp,
gemini,participants,lusa_12,cls,colega,Per,,fp,
gemini,participants,lusa_12,cls,membros,Per,,fp,
gemini,participants,lusa_12,cls,PRM,Org,,fp,
gemini,participants,lusa_12,cls,corporação,Org,,fp,
gemini,participants,lusa_12,cls,distrito de Magude,Loc,,fp,
gemini,participants,lusa_12,cls,Maputo,Loc,,fp,
gemini,participants,lusa_12,cls,o Departamento de Proteção dos Recursos Naturais e Meio Ambiente,,Org,fn,
gemini,participants,lusa_12,cls,o sul de Moçambique,,Loc,fn,
gemini,participants,lusa_12,cls,o,,Per,fn,
gemini,participants,lusa_12,cls,o autor,,Per,fn,
gemini,participants,lusa_12,cls,outro,,Other,fn,
gemini,participants,lusa_12,cls,a Polícia da República de Moçambique (PRM),,Org,fn,
gemini,participants,lusa_12,cls,os dois agentes,,Per,fn,
gemini,participants,lusa_12,cls,o distrito de Magude,,Loc,fn,
gemini,participants,lusa_12,cls,a PRM,,Org,fn,
gemini,participants,lusa_12,cls,o acampamento,,Fac,fn,
gemini,participants,lusa_12,cls,o agente,,Per,fn,
gemini,participants,lusa_12,cls,a polícia,,Org,fn,
gemini,participants,lusa_12,cls,a polícia moçambicana,,Org,fn,
gemini,participants,lusa_12,cls,um colega,,Per,fn,
gemini,participants,lusa_12,cls,a província de Maputo,,Loc,fn,
gemini,participants,lusa_12,cls,os membros,,Per,fn,
gemini,participants,lusa_12,cls,um,,Other,fn,
gemini,participants,lusa_12,cls,o porta-voz,,Per,fn,
gemini,participants,lusa_12,cls,motivos,,Other,fn,
gemini,participants,lusa_12,cls,Eles,,Per,fn,
gemini,participants,lusa_12,cls,a corporação,,Org,fn,
gemini,participants,lusa_12,cls,Um agente,,Per,fn,
gemini,participants,lusa_12,cls,os outros colegas,,Per,fn,
gemini,participants,lusa_12,cls,uma zona protegida,,Loc,fn,
gemini,participants,lusa_12,cls,o outro,,Per,fn,
gemini,participants,lusa_12,cls,aquela província,,Loc,fn,
gemini,participants,lusa_12,cls,O comando,,Org,fn,
gemini,participants,lusa_13,cls,habitat natural,N/A,Loc,tp,
gemini,participants,lusa_13,cls,Lusa,Org,Loc,tp,
gemini,participants,lusa_13,cls,caranguejo,N/A,Nat,tp,
gemini,participants,lusa_13,cls,caixas,Obj,Obj,tp,
gemini,participants,lusa_13,cls,centro de Moçambique,Loc,Loc,tp,
gemini,participants,lusa_13,cls,país,Loc,Pl_country,tp,
gemini,participants,lusa_13,cls,espécies marinhas,N/A,Nat,tp,
gemini,participants,lusa_13,cls,César Maphossa,Per,Per,tp,
gemini,participants,lusa_13,cls,Moçambique,Loc,,fp,
gemini,participants,lusa_13,cls,Sofala,Loc,,fp,
gemini,participants,lusa_13,cls,época de veda,N/A,,fp,
gemini,participants,lusa_13,cls,centro do país,Loc,,fp,
gemini,participants,lusa_13,cls,cidade da Beira,Loc,,fp,
gemini,participants,lusa_13,cls,fiscalização marítima moçambicana,Org,,fp,
gemini,participants,lusa_13,cls,autoridades,Org,,fp,
gemini,participants,lusa_13,cls,setembro,N/A,,fp,
gemini,participants,lusa_13,cls,espécie,N/A,,fp,
gemini,participants,lusa_13,cls,mangal do rio Maria,N/A,,fp,
gemini,participants,lusa_13,cls,tripulantes,Per,,fp,
gemini,participants,lusa_13,cls,embarcação,Obj,,fp,
gemini,participants,lusa_13,cls,responsáveis,Per,,fp,
gemini,participants,lusa_13,cls,populações,N/A,,fp,
gemini,participants,lusa_13,cls,sábado,N/A,,fp,
gemini,participants,lusa_13,cls,rio Maria,N/A,,fp,
gemini,participants,lusa_13,cls,período de proibição,N/A,,fp,
gemini,participants,lusa_13,cls,fiscais,Per,,fp,
gemini,participants,lusa_13,cls,fonte das autoridades,Per,,fp,
gemini,participants,lusa_13,cls,capital provincial de Sofala,Loc,,fp,
gemini,participants,lusa_13,cls,Autoridades moçambicanas,Org,,fp,
gemini,participants,lusa_13,cls,final do ano,N/A,,fp,
gemini,participants,lusa_13,cls,chefe da fiscalização,Per,,fp,
gemini,participants,lusa_13,cls,barco,Obj,,fp,
gemini,participants,lusa_13,cls,os caranguejos,,Nat,fn,
gemini,participants,lusa_13,cls,pesadas multas,,Other,fn,
gemini,participants,lusa_13,cls,o centro,,Pl_region,fn,
gemini,participants,lusa_13,cls,1.100 quilos,,Other,fn,
gemini,participants,lusa_13,cls,o mangal do rio Maria,,Loc,fn,
gemini,participants,lusa_13,cls,outros 500 quilos,,Other,fn,
gemini,participants,lusa_13,cls,as autoridades,,Org,fn,
gemini,participants,lusa_13,cls,a espécie,,Nat,fn,
gemini,participants,lusa_13,cls,seu,,Nat,fn,
gemini,participants,lusa_13,cls,os arredores da cidade da Beira,,Loc,fn,
gemini,participants,lusa_13,cls,uma embarcação,,Obj,fn,
gemini,participants,lusa_13,cls,A embarcação,,Obj,fn,
gemini,participants,lusa_13,cls,lhes,,Nat,fn,
gemini,participants,lusa_13,cls,as respetivas populações,,Nat,fn,
gemini,participants,lusa_13,cls,arredores da capital provincial de Sofala,,Loc,fn,
gemini,participants,lusa_13,cls,os responsáveis,,Per,fn,
gemini,participants,lusa_13,cls,o barco,,Obj,fn,
gemini,participants,lusa_13,cls,embarcações,,Obj,fn,
gemini,participants,lusa_13,cls,os fiscais,,Per,fn,
gemini,participants,lusa_13,cls,600 quilos,,Other,fn,
gemini,participants,lusa_13,cls,fonte,,Per,fn,
gemini,participants,lusa_13,cls,o chefe,,Per,fn,
gemini,participants,lusa_13,cls,os tripulantes,,Per,fn,
gemini,participants,lusa_14,cls,uma mulher,Per,Per,tp,
gemini,participants,lusa_14,cls,cartéis rivais,Org,Org,tp,
gemini,participants,lusa_14,cls,sete pessoas,Per,Per,tp,
gemini,participants,lusa_14,cls,seis homens,Per,Per,tp,
gemini,participants,lusa_14,cls,ferimentos de bala,Obj,,fp,
gemini,participants,lusa_14,cls,vítimas,Per,,fp,
gemini,participants,lusa_14,cls,estado mexicano de Michoacán,Loc,,fp,
gemini,participants,lusa_14,cls,Tangamandapio,Loc,,fp,
gemini,participants,lusa_14,cls,autoridades,Org,,fp,
gemini,participants,lusa_14,cls,município de Tangamandapio,Loc,,fp,
gemini,participants,lusa_14,cls,Michoacán,Loc,,fp,
gemini,participants,lusa_14,cls,Sicários,Per,,fp,
gemini,participants,lusa_14,cls,narcotráfico,N/A,,fp,
gemini,participants,lusa_14,cls,vingança,N/A,,fp,
gemini,participants,lusa_14,cls,sinais graves de tortura,Obj,,fp,
gemini,participants,lusa_14,cls,comunicado,Obj,,fp,
gemini,participants,lusa_14,cls,país,Loc,,fp,
gemini,participants,lusa_14,cls,violência,N/A,,fp,
gemini,participants,lusa_14,cls,estrada rural,Loc,,fp,
gemini,participants,lusa_14,cls,grupo de trabalhadores agrícolas,Per,,fp,
gemini,participants,lusa_14,cls,autoridades locais,Org,,fp,
gemini,participants,lusa_14,cls,Assassinos contratados,Per,,fp,
gemini,participants,lusa_14,cls,corpos das vítimas,Obj,,fp,
gemini,participants,lusa_14,cls,Ministério Público local,Org,,fp,
gemini,participants,lusa_14,cls,homicídios,N/A,,fp,
gemini,participants,lusa_14,cls,nota informativa,Obj,,fp,
gemini,participants,lusa_14,cls,México,Loc,,fp,
gemini,participants,lusa_14,cls,crime organizado,N/A,,fp,
gemini,participants,lusa_14,cls,as autoridades locais,,Org,fn,
gemini,participants,lusa_14,cls,Assassinos,,Per,fn,
gemini,participants,lusa_14,cls,sicários,,Per,fn,
gemini,participants,lusa_14,cls,Os corpos,,Other,fn,
gemini,participants,lusa_14,cls,o Ministério Público,,Org,fn,
gemini,participants,lusa_14,cls,uma estrada,,Loc,fn,
gemini,participants,lusa_14,cls,bala,,Obj,fn,
gemini,participants,lusa_14,cls,As autoridades,,Org,fn,
gemini,participants,lusa_14,cls,o município de Tangamandapio,,Loc,fn,
gemini,participants,lusa_14,cls,o México,,Loc,fn,
gemini,participants,lusa_14,cls,os corpos,,Other,fn,
gemini,participants,lusa_14,cls,um grupo de trabalhadores agrícolas,,Per,fn,
gemini,participants,lusa_14,cls,as vítimas,,Per,fn,
gemini,participants,lusa_14,cls,o Ministério Público local,,Org,fn,
gemini,participants,lusa_14,cls,um comunicado,,Obj,fn,
gemini,participants,lusa_14,cls,aquele país,,Loc,fn,
gemini,participants,lusa_14,cls,uma estrada rural,,Loc,fn,
gemini,participants,lusa_14,cls,o estado mexicano de Michoacán,,Loc,fn,
gemini,participants,lusa_14,cls,a mesma nota informativa,,Obj,fn,
gemini,participants,lusa_14,cls,Pelo menos três,,Other,fn,
gemini,participants,lusa_15,cls,Viena,Loc,Loc,tp,
gemini,participants,lusa_15,cls,polícia,Org,Org,tp,
gemini,participants,lusa_15,cls,sinagoga,Fac,,fp,
gemini,participants,lusa_15,cls,Síria,Loc,,fp,
gemini,participants,lusa_15,cls,assaltante armado,Per,,fp,
gemini,participants,lusa_15,cls,EI,Org,,fp,
gemini,participants,lusa_15,cls,Amaq,Org,,fp,
gemini,participants,lusa_15,cls,Macedónia do Norte,Loc,,fp,
gemini,participants,lusa_15,cls,ópera,Fac,,fp,
gemini,participants,lusa_15,cls,Estado Islâmico,Org,,fp,
gemini,participants,lusa_15,cls,soldado do califado,Per,,fp,
gemini,participants,lusa_15,cls,autor do atentado,Per,,fp,
gemini,participants,lusa_15,cls,Telegram,Org,,fp,
gemini,participants,lusa_15,cls,combatente do Estado Islâmico,Per,,fp,
gemini,participants,lusa_15,cls,jovem,Per,,fp,
gemini,participants,lusa_15,cls,uma pena,,Other,fn,
gemini,participants,lusa_15,cls,fileiras,,Per,fn,
gemini,participants,lusa_15,cls,uma sinagoga,,Fac,fn,
gemini,participants,lusa_15,cls,armas de fogo,,Obj,fn,
gemini,participants,lusa_15,cls,22 feridos,,Per,fn,
gemini,participants,lusa_15,cls,o assaltante,,Per,fn,
gemini,participants,lusa_15,cls,parte,,Other,fn,
gemini,participants,lusa_15,cls,o EI,,Org,fn,
gemini,participants,lusa_15,cls,a agência de propaganda Amaq,,Org,fn,
gemini,participants,lusa_15,cls,um “soldado do califado”,,Per,fn,
gemini,participants,lusa_15,cls,O autor,,Per,fn,
gemini,participants,lusa_15,cls,"dupla nacionalidade, austríaca e da Macedónia do Norte",,Other,fn,
gemini,participants,lusa_15,cls,um combatente,,Per,fn,
gemini,participants,lusa_15,cls,uma foto,,Obj,fn,
gemini,participants,lusa_15,cls,O grupo ‘jihadista’ Estado Islâmico (EI),,Org,fn,
gemini,participants,lusa_15,cls,redes Telegram,,Other,fn,
gemini,participants,lusa_15,cls,as suas,,Org,fn,
gemini,participants,lusa_15,cls,a ópera,,Fac,fn,
gemini,participants,lusa_15,cls,um comunicado,,Obj,fn,
gemini,participants,lusa_15,cls,a Síria,,Loc,fn,
gemini,participants,lusa_15,cls,O comunicado,,Obj,fn,
gemini,participants,lusa_15,cls,o centro de Viena,,Loc,fn,
gemini,participants,lusa_15,cls,a cidade de Viena,,Pl_civil,fn,
gemini,participants,lusa_15,cls,O jovem,,Per,fn,
gemini,participants,lusa_15,cls,o Estado Islâmico,,Org,fn,
gemini,participants,lusa_15,cls,quatro vítimas mortais,,Per,fn,
gemini,participants,lusa_15,cls,um texto,,Obj,fn,
gemini,participants,lusa_16,cls,Nelson de Sousa,Per,Per,tp,
gemini,participants,lusa_16,cls,Campo Maior,Loc,Pl_civil,tp,
gemini,participants,lusa_16,cls,José Fernandes Gomes Mendes,Per,Per,tp,
gemini,participants,lusa_16,cls,Ricardo Pinheiro,Per,Per,tp,
gemini,participants,lusa_16,cls,Governo,Org,,fp,
gemini,participants,lusa_16,cls,Portalegre,Loc,,fp,
gemini,participants,lusa_16,cls,Câmara de Campo Maior,Org,,fp,
gemini,participants,lusa_16,cls,Palácio de Belém,Fac,,fp,
gemini,participants,lusa_16,cls,Presidência da República,Org,,fp,
gemini,participants,lusa_16,cls,o portal da Presidência da República,,Loc,fn,
gemini,participants,lusa_16,cls,a Câmara de Campo Maior,,Org,fn,
gemini,participants,lusa_16,cls,a nota,,Obj,fn,
gemini,participants,lusa_16,cls,secretário de Estado do Planeamento,,Per,fn,
gemini,participants,lusa_16,cls,Câmara,,Org,fn,
gemini,participants,lusa_16,cls,qual,,Per,fn,
gemini,participants,lusa_16,cls,a Presidência da República,,Org,fn,
gemini,participants,lusa_16,cls,seu,,Per,fn,
gemini,participants,lusa_16,cls,José Mendes,,Per,fn,
gemini,participants,lusa_16,cls,uma nota,,Obj,fn,
gemini,participants,lusa_16,cls,distrito de Portalegre,,Pl_civil,fn,
gemini,participants,lusa_16,cls,o ministro do Planeamento,,Per,fn,
gemini,participants,lusa_16,cls,Ricardo Miguel Furtado Pinheiro,,Per,fn,
gemini,participants,lusa_16,cls,O Presidente da República,,Per,fn,
gemini,participants,lusa_16,cls,o primeiro-ministro,,Per,fn,
gemini,participants,lusa_16,cls,o novo secretário de Estado,,Per,fn,
gemini,participants,lusa_16,cls,círculo,,Per,fn,
gemini,participants,lusa_16,cls,o portal,,Loc,fn,
gemini,participants,lusa_16,cls,o Palácio de Belém.,,Loc,fn,
gemini,participants,lusa_16,cls,O deputado socialista Ricardo Pinheiro,,Per,fn,
gemini,participants,lusa_17,cls,Duas outras pessoas,Per,Per,tp,
gemini,participants,lusa_17,cls,três mulheres,Per,Per,tp,
gemini,participants,lusa_17,cls,uma criança de 09 anos,Per,Per,tp,
gemini,participants,lusa_17,cls,quatro mulheres,Per,Per,tp,
gemini,participants,lusa_17,cls,três homens,Per,Per,tp,
gemini,participants,lusa_17,cls,Hong Kong,Loc,Loc,tp,
gemini,participants,lusa_17,cls,vítimas,Per,,fp,
gemini,participants,lusa_17,cls,jornal South China Morning Post,Org,,fp,
gemini,participants,lusa_17,cls,autoridades,Org,,fp,
gemini,participants,lusa_17,cls,bombeiros,Org,,fp,
gemini,participants,lusa_17,cls,sete pessoas,Per,,fp,
gemini,participants,lusa_17,cls,imprensa local,Org,,fp,
gemini,participants,lusa_17,cls,conferência de imprensa,N/A,,fp,
gemini,participants,lusa_17,cls,vítimas mortais,Per,,fp,
gemini,participants,lusa_17,cls,edifício residencial,Fac,,fp,
gemini,participants,lusa_17,cls,evento,N/A,,fp,
gemini,participants,lusa_17,cls,incêndio,N/A,,fp,
gemini,participants,lusa_17,cls,um dos presentes,Per,,fp,
gemini,participants,lusa_17,cls,restaurante,Fac,,fp,
gemini,participants,lusa_17,cls,apartamento,Fac,,fp,
gemini,participants,lusa_17,cls,medidas de segurança contra incêndios,N/A,,fp,
gemini,participants,lusa_17,cls,sete mortos,Per,,fp,
gemini,participants,lusa_17,cls,SCMP,Org,,fp,
gemini,participants,lusa_17,cls,nepalesa,Per,,fp,
gemini,participants,lusa_17,cls,sete em estado crítico,Per,,fp,
gemini,participants,lusa_17,cls,janela,Obj,,fp,
gemini,participants,lusa_17,cls,reunião familiar,N/A,,fp,
gemini,participants,lusa_17,cls,casa de banho,Fac,,fp,
gemini,participants,lusa_17,cls,O apartamento,,Fac,fn,
gemini,participants,lusa_17,cls,um edifício residencial,,Fac,fn,
gemini,participants,lusa_17,cls,o jornal South China Morning Post (SCMP),,Org,fn,
gemini,participants,lusa_17,cls,um restaurante sem licença,,Other,fn,
gemini,participants,lusa_17,cls,as autoridades,,Org,fn,
gemini,participants,lusa_17,cls,a janela,,Obj,fn,
gemini,participants,lusa_17,cls,medidas,,Other,fn,
gemini,participants,lusa_17,cls,Os bombeiros,,Org,fn,
gemini,participants,lusa_17,cls,Três homens,,Per,fn,
gemini,participants,lusa_17,cls,sete,,Per,fn,
gemini,participants,lusa_17,cls,a imprensa local,,Org,fn,
gemini,participants,lusa_17,cls,os presentes,,Per,fn,
gemini,participants,lusa_17,cls,o edifício,,Loc,fn,
gemini,participants,lusa_17,cls,as vítimas,,Per,fn,
gemini,participants,lusa_17,cls,Pelo menos sete pessoas,,Per,fn,
gemini,participants,lusa_17,cls,um,,Per,fn,
gemini,participants,lusa_17,cls,o apartamento,,Loc,fn,
gemini,participants,lusa_17,cls,se,,Per,fn,
gemini,participants,lusa_17,cls,As vítimas mortais,,Per,fn,
gemini,participants,lusa_17,cls,A maioria,,Per,fn,
gemini,participants,lusa_17,cls,a casa de banho,,Fac,fn,
gemini,participants,lusa_17,cls,o local,,Loc,fn,
gemini,participants,lusa_18,cls,fundos públicos,Obj,Obj,tp,
gemini,participants,lusa_18,cls,Heavy Group – Investimentos Limitada,Org,Org,tp,
gemini,participants,lusa_18,cls,Luanda,Loc,Loc,tp,
gemini,participants,lusa_18,cls,Talatona,Loc,Loc,tp,
gemini,participants,lusa_18,cls,empresas privadas,Org,Org,tp,
gemini,participants,lusa_18,cls,LMC,Org,Org,tp,
gemini,participants,lusa_18,cls,Universal Sabedoria,Org,Org,tp,
gemini,participants,lusa_18,cls,Angola,Loc,Pl_country,tp,
gemini,participants,lusa_18,cls,projetos imobiliários,Obj,,fp,
gemini,participants,lusa_18,cls,hotel,Fac,,fp,
gemini,participants,lusa_18,cls,edifício Instituto Sapiens,Fac,,fp,
gemini,participants,lusa_18,cls,Méssene – Investimentos Limitada,Org,,fp,
gemini,participants,lusa_18,cls,edifícios,Obj,,fp,
gemini,participants,lusa_18,cls,Instituto Sapiens,Fac,,fp,
gemini,participants,lusa_18,cls,Rua Amílcar Cabral,Loc,,fp,
gemini,participants,lusa_18,cls,Edifício da Luanda Medical Center,Fac,,fp,
gemini,participants,lusa_18,cls,Instituto Nacional de Segurança Social,Org,,fp,
gemini,participants,lusa_18,cls,património imobiliário,Obj,,fp,
gemini,participants,lusa_18,cls,hotéis Monalisa Residence,Fac,,fp,
gemini,participants,lusa_18,cls,projeto imobiliário,Obj,,fp,
gemini,participants,lusa_18,cls,PGR,Org,,fp,
gemini,participants,lusa_18,cls,distrito da Ingombota,Loc,,fp,
gemini,participants,lusa_18,cls,bens,Obj,,fp,
gemini,participants,lusa_18,cls,Luanda Medical Center,Fac,,fp,
gemini,participants,lusa_18,cls,clínica Luanda Medical Center,Fac,,fp,
gemini,participants,lusa_18,cls,projeto imobiliário Torres Eucaliptos,Obj,,fp,
gemini,participants,lusa_18,cls,Serviço Nacional de Recuperação de Ativos,Org,,fp,
gemini,participants,lusa_18,cls,Procuradoria-Geral da República,Org,,fp,
gemini,participants,lusa_18,cls,Estado,Org,,fp,
gemini,participants,lusa_18,cls,o Estado,,Org,fn,
gemini,participants,lusa_18,cls,o comunicado,,Obj,fn,
gemini,participants,lusa_18,cls,a nota,,Obj,fn,
gemini,participants,lusa_18,cls,um projeto imobiliário,,Other,fn,
gemini,participants,lusa_18,cls,o edifício Luanda Medical Center (LMC),,Fac,fn,
gemini,participants,lusa_18,cls,o património imobiliário,,Other,fn,
gemini,participants,lusa_18,cls,o Serviço Nacional de Recuperação de Ativos,,Org,fn,
gemini,participants,lusa_18,cls,o seu,,Org,fn,
gemini,participants,lusa_18,cls,o projeto imobiliário Torres Eucaliptos,,Other,fn,
gemini,participants,lusa_18,cls,o Instituto Nacional de Segurança Social,,Org,fn,
gemini,participants,lusa_18,cls,todos,,Loc,fn,
gemini,participants,lusa_18,cls,medidas,,Other,fn,
