modelo,entity,doc_id,template,token,pred_type,annt_type,result,f1_r_score
qwen3_14b,participants,lusa_101,ext_exp_temp0.3_nodelim_norole_nocot,a mãe da vítima mortal,,,fp,
qwen3_14b,participants,lusa_101,ext_exp_temp0.3_nodelim_norole_nocot,da vítima mortal,,Per,fn,
qwen3_14b,participants,lusa_101,ext_exp_temp0.3_nodelim_norole_nocot,à mãe,,Per,fn,
qwen3_14b,participants,lusa_101,ext_exp_temp0.3_nodelim_norole_nocot,na sala de audiências,,Loc,fn,
qwen3_14b,participants,lusa_101,ext_exp_temp0.3_nodelim_norole_nocot,do acórdão,,Obj,fn,
qwen3_14b,participants,lusa_101,ext_exp_temp0.3_nodelim_norole_nocot,no valor total,,Other,fn,
qwen3_14b,participants,lusa_101,ext_exp_temp0.3_nodelim_norole_nocot,que,,Per,fn,
qwen3_14b,participants,lusa_101,ext_exp_temp0.3_nodelim_norole_nocot,de 141 mil euros,,Obj,fn,
qwen3_14b,participants,lusa_101,ext_exp_temp0.3_nodelim_norole_nocot,do coletivo,,Per,fn,
qwen3_14b,participants,lusa_101,ext_exp_temp0.3_nodelim_norole_nocot,na cidade,,Loc,fn,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,outro indivíduo,,Per,tp,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,à Lusa,,Org,tp,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,outro transeunte,,Per,tp,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,O cidadão de 68 anos,,Per,tp,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,o Hospital de São José,,Loc,tp,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,Um homem de 68 anos,,Per,tp,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,o homem,,Per,tp,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,uma ambulância,,Obj,tp,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,Homem,,Per,tp,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,Instituto Nacional de Emergência Médica (INEM),,,fp,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,Fonte oficial da Polícia Marítima,,,fp,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,o homem em dificuldades,,,fp,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,Hospital de São José,,,fp,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,Rio Tejo,,,fp,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,nas imediações,,,fp,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,Cais das Colunas,,,fp,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,Lisboa,,,fp,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,onde,,Loc,fn,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,Fonte oficial,,Per,fn,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,o Instituto Nacional de Emergência Médica (INEM),,Org,fn,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,à água,,Nat,fn,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,que,,Per,fn,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,o Rio Tejo,,Loc,fn,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,em Lisboa,,Loc,fn,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,o local,,Loc,fn,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,as imediações,,Loc,fn,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,a Polícia Marítima,,Org,fn,
qwen3_14b,participants,lusa_102,ext_exp_temp0.3_nodelim_norole_nocot,o Cais das Colunas,,Loc,fn,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,O homem,,Per,tp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,uma pessoa,,Per,tp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,a Cruz Vermelha local,,Org,tp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,homem de 60 anos,,Per,tp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,A Polícia Judiciária,,Org,tp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,Celorico de Basto,,Loc,tp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,os primeiros meios de socorro,,Org,tp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,Fonte,,Per,tp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,PJ,,Org,tp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,um homem de cerca de 60 anos,,Per,tp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,a pessoa,,,fp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,Instituto Nacional de Emergência Médica (INEM),,,fp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,Gandarela,,,fp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,Lusa,,,fp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,Braga,,,fp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,fonte daquela polícia,,,fp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,via pública,,,fp,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,o Instituto Nacional de Emergência Médica (INEM),,Org,fn,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,em Celorico de Basto,,Loc,fn,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,em Gandarela,,Loc,fn,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,o corpo,,Other,fn,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,à Lusa,,Org,fn,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,no,,Per,fn,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,a via pública,,Loc,fn,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,fonte,,Per,fn,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,aquela polícia,,Org,fn,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,o local,,Loc,fn,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,o distrito de Braga,,Loc,fn,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,a morgue de Guimarães,,Loc,fn,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,a Gandarela,,Loc,fn,
qwen3_14b,participants,lusa_103,ext_exp_temp0.3_nodelim_norole_nocot,o concelho de Celorico de Basto,,Loc,fn,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,um ferido ligeiro,,Per,tp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,o braço esquerdo,,Other,tp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,Gulpilhares,,Loc,tp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,distrito do Porto,,Loc,tp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,a Polícia Judiciária,,Org,tp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,Vila Nova de Gaia,,Loc,tp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,Vila de Gaia,,Loc,tp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,Um homem de 31 anos,,Per,tp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,fonte policial,,Per,tp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,Homem,,Per,tp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,autoridades,,,fp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,daquele órgão de polícia criminal,,,fp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,o autor do disparo,,,fp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,fonte desta corporação,,,fp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,a vítima,,,fp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,bombeiros de Valadares,,,fp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,autor do disparo,,,fp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,hospital Santos Silva,,,fp,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,aquele órgão,,Org,fn,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,às autoridades,,Org,fn,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,polícia criminal,,Org,fn,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,esta corporação,,Org,fn,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,As razões,,Other,fn,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,A vítima,,Per,fn,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,fonte,,Per,fn,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,os bombeiros de Valadares,,Org,fn,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,autor,,Per,fn,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,o hospital Santos Silva,,Loc,fn,
qwen3_14b,participants,lusa_105,ext_exp_temp0.3_nodelim_norole_nocot,o autor,,Per,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,um outro,,Per,tp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,à Lusa,,Org,tp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,as autoridades,,Org,tp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,o município,,Org,tp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,um veículo,,Veh,tp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,um poste de eletricidade,,Obj,tp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,A vítima,,Per,tp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,o poste de iluminação,,Obj,tp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,a rua,,Pl_civil,tp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,um camião,,Veh,tp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,umas bombas de gasolina,,Fac,tp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,a Câmara do Porto,,Org,tp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,o funcionário,,Per,tp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,o homem,,Per,tp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,A estrutura,,Obj,tp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,poste de iluminação,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,a fonte das Relações Públicas do Comando Metropolitano da PSP do Porto,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,Hospital de Santo António,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,Um homem,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,Grua de camião,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,homem de 52 anos,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,o acidente,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,Comando Metropolitano da PSP do Porto,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,a empresa,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,Empresa Municipal de Ambiente do Porto,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,Rua da Constituição,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,a sua família,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,Porto,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,PSP do Porto,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,a grua do camião,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,fonte da PSP,,,fp,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,a grua,,Obj,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,o Comando Metropolitano da PSP,,Org,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,a Empresa Municipal de Ambiente do Porto,,Org,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,Um homem de 52 anos,,Per,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,a PSP,,Org,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,A empresa,,Org,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,o Comando Metropolitano da PSP do Porto,,Org,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,o Hospital de Santo António,,Fac,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,as condolências,,Other,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,a Rua da Constituição,,Pl_civil,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,as Relações Públicas,,Org,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,sua,,Per,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,que,,Per,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,o Porto,,Org,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,fonte,,Per,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,o camião,,Obj,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,a Câmara,,Org,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,a Empresa Municipal de Ambiente,,Org,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,família,,Per,fn,
qwen3_14b,participants,lusa_106,ext_exp_temp0.3_nodelim_norole_nocot,a fonte,,Per,fn,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,os bombeiros de Leixões,,Org,tp,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,telhado,,Other,tp,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,o homem,,Per,tp,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,à Lusa,,Org,tp,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,Homem de 60 anos,,Per,tp,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,fonte,,Per,tp,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,No local,,Loc,tp,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,Um homem de 60,,Per,tp,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,a fonte,,Per,tp,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,telhado da sua habitação,,,fp,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,PSP,,,fp,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,Lusa,,,fp,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,distrito do Porto,,,fp,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,Matosinhos,,,fp,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,Rua Augusto Gil,,,fp,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,fonte da PSP,,,fp,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,sua,,Per,fn,
qwen3_14b,participants,lusa_107,ext_exp_temp0.3_nodelim_norole_nocot,que,,Other,fn,
