modelo,entity,doc_id,template,complete_prediction,token,pred_type,matched_annotation,full_matched_sentence,ann_entity_id,annt_type,result,word_category,pct_tp_participant_level,result_type
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,['militares'],militares,,militares,Os militares desmobilizaram as pessoas para “cumprimento das normas referentes à pandemia de covid-19”.,T33,Per,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['são', 'brás', 'de', 'alportel']",são,,São de Alportel,"Em comunicado, o Comando Territorial de Faro da GNR adianta que, na sequência de uma denúncia a informar sobre a existência de “uma festa com música ao vivo num estabelecimento de bebidas”, militares do Posto Territorial de São de Alportel deslocaram-se ao local para fiscalizar a ocorrência.",T49,Pl_civil,tp,Nao definido,0.8571428571428571,PARTIAL
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['são', 'brás', 'de', 'alportel']",brás,,São de Alportel,"Em comunicado, o Comando Territorial de Faro da GNR adianta que, na sequência de uma denúncia a informar sobre a existência de “uma festa com música ao vivo num estabelecimento de bebidas”, militares do Posto Territorial de São de Alportel deslocaram-se ao local para fiscalizar a ocorrência.",T49,Pl_civil,fp,Nao definido,0.8571428571428571,PARTIAL
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['são', 'brás', 'de', 'alportel']",de,,São de Alportel,"Em comunicado, o Comando Territorial de Faro da GNR adianta que, na sequência de uma denúncia a informar sobre a existência de “uma festa com música ao vivo num estabelecimento de bebidas”, militares do Posto Territorial de São de Alportel deslocaram-se ao local para fiscalizar a ocorrência.",T49,Pl_civil,tp,Preposições e Contrações,0.8571428571428571,PARTIAL
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['são', 'brás', 'de', 'alportel']",alportel,,São de Alportel,"Em comunicado, o Comando Territorial de Faro da GNR adianta que, na sequência de uma denúncia a informar sobre a existência de “uma festa com música ao vivo num estabelecimento de bebidas”, militares do Posto Territorial de São de Alportel deslocaram-se ao local para fiscalizar a ocorrência.",T49,Pl_civil,tp,Nao definido,0.8571428571428571,PARTIAL
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,['gnr'],gnr,,GNR,Covid-19: GNR acabou com festa ilegal com 50 pessoas em São Brás de Alportel,T30,Org,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,['corotelo'],corotelo,,Corotelo,"A GNR acabou no sábado com uma festa ilegal num bar em Corotelo, concelho de São Brás de Alportel, que reunia cerca de 50 pessoas, foi hoje anunciado.",T25,Pl_civil,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['posto', 'territorial', 'de', 'são', 'de', 'alportel']",o,,o Posto Territorial de São de Alportel,"Em comunicado, o Comando Territorial de Faro da GNR adianta que, na sequência de uma denúncia a informar sobre a existência de “uma festa com música ao vivo num estabelecimento de bebidas”, militares do Posto Territorial de São de Alportel deslocaram-se ao local para fiscalizar a ocorrência.",T34,Org,fn,Artigos,0.9230769230769231,PARTIAL
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['posto', 'territorial', 'de', 'são', 'de', 'alportel']",posto,,o Posto Territorial de São de Alportel,"Em comunicado, o Comando Territorial de Faro da GNR adianta que, na sequência de uma denúncia a informar sobre a existência de “uma festa com música ao vivo num estabelecimento de bebidas”, militares do Posto Territorial de São de Alportel deslocaram-se ao local para fiscalizar a ocorrência.",T34,Org,tp,Nao definido,0.9230769230769231,PARTIAL
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['posto', 'territorial', 'de', 'são', 'de', 'alportel']",territorial,,o Posto Territorial de São de Alportel,"Em comunicado, o Comando Territorial de Faro da GNR adianta que, na sequência de uma denúncia a informar sobre a existência de “uma festa com música ao vivo num estabelecimento de bebidas”, militares do Posto Territorial de São de Alportel deslocaram-se ao local para fiscalizar a ocorrência.",T34,Org,tp,Nao definido,0.9230769230769231,PARTIAL
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['posto', 'territorial', 'de', 'são', 'de', 'alportel']",de,,o Posto Territorial de São de Alportel,"Em comunicado, o Comando Territorial de Faro da GNR adianta que, na sequência de uma denúncia a informar sobre a existência de “uma festa com música ao vivo num estabelecimento de bebidas”, militares do Posto Territorial de São de Alportel deslocaram-se ao local para fiscalizar a ocorrência.",T34,Org,tp,Preposições e Contrações,0.9230769230769231,PARTIAL
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['posto', 'territorial', 'de', 'são', 'de', 'alportel']",são,,o Posto Territorial de São de Alportel,"Em comunicado, o Comando Territorial de Faro da GNR adianta que, na sequência de uma denúncia a informar sobre a existência de “uma festa com música ao vivo num estabelecimento de bebidas”, militares do Posto Territorial de São de Alportel deslocaram-se ao local para fiscalizar a ocorrência.",T34,Org,tp,Nao definido,0.9230769230769231,PARTIAL
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['posto', 'territorial', 'de', 'são', 'de', 'alportel']",alportel,,o Posto Territorial de São de Alportel,"Em comunicado, o Comando Territorial de Faro da GNR adianta que, na sequência de uma denúncia a informar sobre a existência de “uma festa com música ao vivo num estabelecimento de bebidas”, militares do Posto Territorial de São de Alportel deslocaram-se ao local para fiscalizar a ocorrência.",T34,Org,tp,Nao definido,0.9230769230769231,PARTIAL
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['concelho', 'de', 'são', 'brás', 'de', 'alportel']",concelho,,concelho de São Brás de Alportel,"A GNR acabou no sábado com uma festa ilegal num bar em Corotelo, concelho de São Brás de Alportel, que reunia cerca de 50 pessoas, foi hoje anunciado.",T23,Pl_civil,tp,Termos Espaciais e Jurisdicionais,1.0,EXACT
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['concelho', 'de', 'são', 'brás', 'de', 'alportel']",de,,concelho de São Brás de Alportel,"A GNR acabou no sábado com uma festa ilegal num bar em Corotelo, concelho de São Brás de Alportel, que reunia cerca de 50 pessoas, foi hoje anunciado.",T23,Pl_civil,tp,Preposições e Contrações,1.0,EXACT
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['concelho', 'de', 'são', 'brás', 'de', 'alportel']",são,,concelho de São Brás de Alportel,"A GNR acabou no sábado com uma festa ilegal num bar em Corotelo, concelho de São Brás de Alportel, que reunia cerca de 50 pessoas, foi hoje anunciado.",T23,Pl_civil,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['concelho', 'de', 'são', 'brás', 'de', 'alportel']",brás,,concelho de São Brás de Alportel,"A GNR acabou no sábado com uma festa ilegal num bar em Corotelo, concelho de São Brás de Alportel, que reunia cerca de 50 pessoas, foi hoje anunciado.",T23,Pl_civil,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['concelho', 'de', 'são', 'brás', 'de', 'alportel']",alportel,,concelho de São Brás de Alportel,"A GNR acabou no sábado com uma festa ilegal num bar em Corotelo, concelho de São Brás de Alportel, que reunia cerca de 50 pessoas, foi hoje anunciado.",T23,Pl_civil,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['as', 'pessoas']",as,,as pessoas,Os militares desmobilizaram as pessoas para “cumprimento das normas referentes à pandemia de covid-19”.,T37,Per,tp,Artigos,1.0,EXACT
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['as', 'pessoas']",pessoas,,as pessoas,Os militares desmobilizaram as pessoas para “cumprimento das normas referentes à pandemia de covid-19”.,T37,Per,tp,Substantivos Genéricos (Atores),1.0,EXACT
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['a', 'nota']",a,,nota,Na nota é ainda referido que o proprietário foi identificado e foi elaborado “um auto de contraordenação”.,T39,Obj,fp,Artigos,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['a', 'nota']",nota,,nota,Na nota é ainda referido que o proprietário foi identificado e foi elaborado “um auto de contraordenação”.,T39,Obj,tp,Nao definido,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['estabelecimento', 'de', 'bebidas']",estabelecimento,,estabelecimento de bebidas,Os militares desmobilizaram as pessoas para “cumprimento das normas referentes à pandemia de covid-19”.,T32,Fac,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['estabelecimento', 'de', 'bebidas']",de,,estabelecimento de bebidas,Os militares desmobilizaram as pessoas para “cumprimento das normas referentes à pandemia de covid-19”.,T32,Fac,tp,Preposições e Contrações,1.0,EXACT
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['estabelecimento', 'de', 'bebidas']",bebidas,,estabelecimento de bebidas,Os militares desmobilizaram as pessoas para “cumprimento das normas referentes à pandemia de covid-19”.,T32,Fac,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['um', 'bar']",um,,bar,"A GNR acabou no sábado com uma festa ilegal num bar em Corotelo, concelho de São Brás de Alportel, que reunia cerca de 50 pessoas, foi hoje anunciado.",T42,Fac,fp,Artigos,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['um', 'bar']",bar,,bar,"A GNR acabou no sábado com uma festa ilegal num bar em Corotelo, concelho de São Brás de Alportel, que reunia cerca de 50 pessoas, foi hoje anunciado.",T42,Fac,tp,Nao definido,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['o', 'proprietário']",o,,o proprietário,Na nota é ainda referido que o proprietário foi identificado e foi elaborado “um auto de contraordenação”.,T40,Per,tp,Artigos,1.0,EXACT
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['o', 'proprietário']",proprietário,,o proprietário,Na nota é ainda referido que o proprietário foi identificado e foi elaborado “um auto de contraordenação”.,T40,Per,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['os', 'militares']",os,,Os militares,Os militares desmobilizaram as pessoas para “cumprimento das normas referentes à pandemia de covid-19”.,T36,Per,tp,Artigos,1.0,EXACT
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['os', 'militares']",militares,,Os militares,Os militares desmobilizaram as pessoas para “cumprimento das normas referentes à pandemia de covid-19”.,T36,Per,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['a', 'gnr']",a,,A GNR,"A GNR acabou no sábado com uma festa ilegal num bar em Corotelo, concelho de São Brás de Alportel, que reunia cerca de 50 pessoas, foi hoje anunciado.",T24,Org,tp,Artigos,1.0,EXACT
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['a', 'gnr']",gnr,,A GNR,"A GNR acabou no sábado com uma festa ilegal num bar em Corotelo, concelho de São Brás de Alportel, que reunia cerca de 50 pessoas, foi hoje anunciado.",T24,Org,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['um', 'auto', 'de', 'contraordenação']",um,,um auto de contraordenação,Na nota é ainda referido que o proprietário foi identificado e foi elaborado “um auto de contraordenação”.,T17,Obj,tp,Artigos,1.0,EXACT
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['um', 'auto', 'de', 'contraordenação']",auto,,um auto de contraordenação,Na nota é ainda referido que o proprietário foi identificado e foi elaborado “um auto de contraordenação”.,T17,Obj,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['um', 'auto', 'de', 'contraordenação']",de,,um auto de contraordenação,Na nota é ainda referido que o proprietário foi identificado e foi elaborado “um auto de contraordenação”.,T17,Obj,tp,Preposições e Contrações,1.0,EXACT
qwen3_14b,participants,lusa_1,ext_exp_temp0.3_nodelim_norole_nocot,"['um', 'auto', 'de', 'contraordenação']",contraordenação,,um auto de contraordenação,Na nota é ainda referido que o proprietário foi identificado e foi elaborado “um auto de contraordenação”.,T17,Obj,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,['afp'],afp,,AFP,"O incidente provocou vários feridos, alguns dos quais tiveram se ser transportados para vários hospitais da 'Big Apple', explicou à agência France-Presse (AFP) a polícia de Nova Iorque (NYPD).",T57,Org,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,"['várias', 'pessoas']",várias,,várias pessoas,"Automóvel atropela várias pessoas durante manifestação ""Black Lives Matter"" em Manhattan",T22,Per,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,"['várias', 'pessoas']",pessoas,,várias pessoas,"Automóvel atropela várias pessoas durante manifestação ""Black Lives Matter"" em Manhattan",T22,Per,tp,Substantivos Genéricos (Atores),1.0,EXACT
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,"['polícia', 'de', 'nova', 'iorque']",a,,a polícia de Nova Iorque,"O incidente provocou vários feridos, alguns dos quais tiveram se ser transportados para vários hospitais da 'Big Apple', explicou à agência France-Presse (AFP) a polícia de Nova Iorque (NYPD).",T32,Org,fn,Artigos,0.8888888888888888,PARTIAL
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,"['polícia', 'de', 'nova', 'iorque']",polícia,,a polícia de Nova Iorque,"O incidente provocou vários feridos, alguns dos quais tiveram se ser transportados para vários hospitais da 'Big Apple', explicou à agência France-Presse (AFP) a polícia de Nova Iorque (NYPD).",T32,Org,tp,Nao definido,0.8888888888888888,PARTIAL
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,"['polícia', 'de', 'nova', 'iorque']",de,,a polícia de Nova Iorque,"O incidente provocou vários feridos, alguns dos quais tiveram se ser transportados para vários hospitais da 'Big Apple', explicou à agência France-Presse (AFP) a polícia de Nova Iorque (NYPD).",T32,Org,tp,Preposições e Contrações,0.8888888888888888,PARTIAL
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,"['polícia', 'de', 'nova', 'iorque']",nova,,a polícia de Nova Iorque,"O incidente provocou vários feridos, alguns dos quais tiveram se ser transportados para vários hospitais da 'Big Apple', explicou à agência France-Presse (AFP) a polícia de Nova Iorque (NYPD).",T32,Org,tp,Nao definido,0.8888888888888888,PARTIAL
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,"['polícia', 'de', 'nova', 'iorque']",iorque,,a polícia de Nova Iorque,"O incidente provocou vários feridos, alguns dos quais tiveram se ser transportados para vários hospitais da 'Big Apple', explicou à agência France-Presse (AFP) a polícia de Nova Iorque (NYPD).",T32,Org,tp,Nao definido,0.8888888888888888,PARTIAL
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,"['agência', 'france', 'presse']",agência,,agência France-Presse,"O incidente provocou vários feridos, alguns dos quais tiveram se ser transportados para vários hospitais da 'Big Apple', explicou à agência France-Presse (AFP) a polícia de Nova Iorque (NYPD).",T31,Org,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,"['agência', 'france', 'presse']",france,,agência France-Presse,"O incidente provocou vários feridos, alguns dos quais tiveram se ser transportados para vários hospitais da 'Big Apple', explicou à agência France-Presse (AFP) a polícia de Nova Iorque (NYPD).",T31,Org,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,"['agência', 'france', 'presse']",presse,,agência France-Presse,"O incidente provocou vários feridos, alguns dos quais tiveram se ser transportados para vários hospitais da 'Big Apple', explicou à agência France-Presse (AFP) a polícia de Nova Iorque (NYPD).",T31,Org,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,['manhattan'],manhattan,,Manhattan,"Automóvel atropela várias pessoas durante manifestação ""Black Lives Matter"" em Manhattan",T23,Pl_civil,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,"['manifestação', 'black', 'lives', 'matter']",manifestação,,,,,,fp,Nao definido,0.0,MISS
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,"['manifestação', 'black', 'lives', 'matter']",black,,,,,,fp,Nao definido,0.0,MISS
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,"['manifestação', 'black', 'lives', 'matter']",lives,,,,,,fp,Nao definido,0.0,MISS
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,"['manifestação', 'black', 'lives', 'matter']",matter,,,,,,fp,Nao definido,0.0,MISS
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,"['o', 'condutor', 'do', 'automóvel']",o,,O condutor do automóvel,"O condutor do automóvel foi detido no local, de acordo com a mesma fonte.",T33,Per,tp,Artigos,1.0,EXACT
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,"['o', 'condutor', 'do', 'automóvel']",condutor,,O condutor do automóvel,"O condutor do automóvel foi detido no local, de acordo com a mesma fonte.",T33,Per,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,"['o', 'condutor', 'do', 'automóvel']",do,,O condutor do automóvel,"O condutor do automóvel foi detido no local, de acordo com a mesma fonte.",T33,Per,tp,Preposições e Contrações,1.0,EXACT
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,"['o', 'condutor', 'do', 'automóvel']",automóvel,,O condutor do automóvel,"O condutor do automóvel foi detido no local, de acordo com a mesma fonte.",T33,Per,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,['feridos'],vários,,vários feridos,"O incidente provocou vários feridos, alguns dos quais tiveram se ser transportados para vários hospitais da 'Big Apple', explicou à agência France-Presse (AFP) a polícia de Nova Iorque (NYPD).",T27,Per,fn,Nao definido,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,['feridos'],feridos,,vários feridos,"O incidente provocou vários feridos, alguns dos quais tiveram se ser transportados para vários hospitais da 'Big Apple', explicou à agência France-Presse (AFP) a polícia de Nova Iorque (NYPD).",T27,Per,tp,Nao definido,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,"['a', 'mesma', 'fonte']",a,,a mesma fonte,"O condutor do automóvel foi detido no local, de acordo com a mesma fonte.",T35,Org,tp,Artigos,1.0,EXACT
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,"['a', 'mesma', 'fonte']",mesma,,a mesma fonte,"O condutor do automóvel foi detido no local, de acordo com a mesma fonte.",T35,Org,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,"['a', 'mesma', 'fonte']",fonte,,a mesma fonte,"O condutor do automóvel foi detido no local, de acordo com a mesma fonte.",T35,Org,tp,Substantivos Genéricos (Atores),1.0,EXACT
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,"['nova', 'iorque']",nova,,Nova Iorque,"Nova Iorque, 11 dez 2020",T24,Pl_civil,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,"['nova', 'iorque']",iorque,,Nova Iorque,"Nova Iorque, 11 dez 2020",T24,Pl_civil,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,"['big', 'apple']",a,,a 'Big Apple',"O incidente provocou vários feridos, alguns dos quais tiveram se ser transportados para vários hospitais da 'Big Apple', explicou à agência France-Presse (AFP) a polícia de Nova Iorque (NYPD).",T30,Pl_civil,fn,Artigos,0.8,PARTIAL
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,"['big', 'apple']",big,,a 'Big Apple',"O incidente provocou vários feridos, alguns dos quais tiveram se ser transportados para vários hospitais da 'Big Apple', explicou à agência France-Presse (AFP) a polícia de Nova Iorque (NYPD).",T30,Pl_civil,tp,Nao definido,0.8,PARTIAL
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,"['big', 'apple']",apple,,a 'Big Apple',"O incidente provocou vários feridos, alguns dos quais tiveram se ser transportados para vários hospitais da 'Big Apple', explicou à agência France-Presse (AFP) a polícia de Nova Iorque (NYPD).",T30,Pl_civil,tp,Nao definido,0.8,PARTIAL
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,['nypd'],nypd,,NYPD,"O incidente provocou vários feridos, alguns dos quais tiveram se ser transportados para vários hospitais da 'Big Apple', explicou à agência France-Presse (AFP) a polícia de Nova Iorque (NYPD).",T58,Org,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,['hospitais'],vários,,vários hospitais,"O incidente provocou vários feridos, alguns dos quais tiveram se ser transportados para vários hospitais da 'Big Apple', explicou à agência France-Presse (AFP) a polícia de Nova Iorque (NYPD).",T29,Fac,fn,Nao definido,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,['hospitais'],hospitais,,vários hospitais,"O incidente provocou vários feridos, alguns dos quais tiveram se ser transportados para vários hospitais da 'Big Apple', explicou à agência France-Presse (AFP) a polícia de Nova Iorque (NYPD).",T29,Fac,tp,Nao definido,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,['automóvel'],o,,O condutor do automóvel,"O condutor do automóvel foi detido no local, de acordo com a mesma fonte.",T33,Per,fn,Artigos,0.4,PARTIAL
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,['automóvel'],condutor,,O condutor do automóvel,"O condutor do automóvel foi detido no local, de acordo com a mesma fonte.",T33,Per,fn,Nao definido,0.4,PARTIAL
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,['automóvel'],do,,O condutor do automóvel,"O condutor do automóvel foi detido no local, de acordo com a mesma fonte.",T33,Per,fn,Preposições e Contrações,0.4,PARTIAL
qwen3_14b,participants,lusa_10,ext_exp_temp0.3_nodelim_norole_nocot,['automóvel'],automóvel,,O condutor do automóvel,"O condutor do automóvel foi detido no local, de acordo com a mesma fonte.",T33,Per,tp,Nao definido,0.4,PARTIAL
qwen3_14b,participants,lusa_101,ext_exp_temp0.3_nodelim_norole_nocot,"['tribunal', 'de', 'viana', 'do', 'castelo']",tribunal,,Tribunal de Viana do Castelo,Tribunal de Viana do Castelo condena homem que matou outro a tiro a 12 anos de prisão,T48,Org,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_101,ext_exp_temp0.3_nodelim_norole_nocot,"['tribunal', 'de', 'viana', 'do', 'castelo']",de,,Tribunal de Viana do Castelo,Tribunal de Viana do Castelo condena homem que matou outro a tiro a 12 anos de prisão,T48,Org,tp,Preposições e Contrações,1.0,EXACT
